
                  X             Displacement          Force      

                0.                -0.                 0.         
                1.E-03           100.E-15             1.08566E-09
                2.E-03           200.E-15           679.41E-12   
                3.5E-03          350.E-15            67.6342E-12 
                5.75E-03         575.E-15             5.33598E-12
                9.125E-03        912.5E-15          524.07E-15   
               14.1875E-03         1.41875E-12       52.3466E-15 
               21.7812E-03         2.17813E-12        5.23341E-15
               33.1719E-03         3.31719E-12      523.388E-18  
               50.2578E-03         5.02578E-12       52.3371E-18 
               75.8867E-03         7.58867E-12        5.23344E-18
              114.33E-03          11.433E-12        523.285E-21  
              171.995E-03         17.1995E-12        52.3247E-21 
              258.493E-03         25.8493E-12         5.23194E-21
              388.239E-03         38.8239E-12       523.123E-24  
              582.859E-03         58.2859E-12        52.302E-24  
              874.788E-03         87.4788E-12         5.22867E-24
                1.31268          131.268E-12        522.639E-27  
                1.96952          196.952E-12         52.2296E-27 
                2.86952          286.952E-12          5.21827E-27
                3.76952          376.952E-12        521.357E-30  
                4.66952          466.952E-12         52.0888E-30 
                5.56952          556.952E-12          5.20418E-30
                6.46952          646.952E-12        519.949E-33  
                7.36952          736.952E-12         51.948E-33  
                8.26952          826.952E-12          5.19011E-33
                9.16952          916.952E-12        518.541E-36  
               10.0695             1.00695E-09      487.811E-09  
               10.9695             1.09695E-09        1.30415E-06
               11.4195             1.14195E-09        1.71042E-06
               12.0945             1.20945E-09        2.21128E-06
               12.9945             1.29945E-09        2.61529E-06
               13.8945             1.38945E-09        2.92989E-06
               14.7945             1.47945E-09        3.2038E-06 
               15.6945             1.56945E-09        3.44038E-06
               16.5945             1.65945E-09        3.65881E-06
               17.4945             1.74945E-09        3.86754E-06
               18.3945             1.83945E-09        4.06932E-06
               19.2945             1.92945E-09        4.26431E-06
               20.1945             2.01945E-09        4.45364E-06
               21.0945             2.10945E-09        4.63797E-06
               21.9945             2.19945E-09        4.81747E-06
               22.8945             2.28945E-09        4.99193E-06
               23.7945             2.37945E-09        5.16041E-06
               24.6945             2.46945E-09        5.32172E-06
               25.5945             2.55945E-09        5.47546E-06
               26.4945             2.64945E-09        5.62196E-06
               27.3945             2.73945E-09        5.76177E-06
               28.2945             2.82945E-09        5.89528E-06
               29.1945             2.91945E-09        6.02288E-06
               30.0945             3.00945E-09        6.14486E-06
