"displacement,mm","force,kN","force,N"
-0.0,0.0,0.0
1e-13,0.0,0.0
2e-13,0.0,0.0
3.5e-13,0.0,0.0
5.75e-13,0.0,0.0
9.125e-13,0.0,0.0
1.41875e-12,0.0,0.0
2.17813e-12,0.0,0.0
3.31719e-12,0.0,0.0
5.02578e-12,0.0,0.0
7.58867e-12,0.0,0.0
1.1433e-11,0.0,0.0
1.71995e-11,0.0,0.0
2.58493e-11,0.0,0.0
3.88239e-11,0.0,0.0
5.82859e-11,0.0,0.0
8.74788e-11,0.0,0.0
1.31268e-10,0.0,0.0
1.96952e-10,0.0,0.0
2.76952e-10,0.0,0.0
3.56952e-10,0.0,0.0
4.36952e-10,0.0,0.0
5.16952e-10,0.0,0.0
5.96952e-10,0.0,0.0
6.76952e-10,0.0,0.0
7.56952e-10,0.0,0.0
8.36952e-10,0.0,0.0
9.16952e-10,0.0,0.0
9.36952e-10,0.0,0.0
9.51952e-10,0.0,0.0
9.51952e-10,2.00331e-22,2.00331e-19
